order_id,order_date,delivery_date,customer_id,seller_id,region,product_category,payment_method,order_value,discount_percent,final_price,quantity,delivery_status,refund_flag,delivery_time_days,customer_rating,satisfaction_score,logistics_partner,delay_reason,repeat_purchase_flag,customer_name,customer_email,customer_segment,seller_name,seller_region
ORD013753,28-07-2025,31-07-2025,CUST04405,SELL0364,Guwahati,Home,Debit Card,2311.131025,1.56,2275.077381,4,Delivered,FALSE,3,2.7,65.1,Bluedart,Incorrect Address,TRUE,Customer_263,customer263@email.com,Occasional,Seller_183,North
ORD014203,08-05-2024,19-08-2024,CUST05033,SELL0364,Chennai,Home,Credit Card,21679.9748,13.39,18777.02618,3,Delivered,FALSE,14,3.6,20.3,Bluedart,Logistics Issue,FALSE,Customer_85,customer85@email.com,Premium,Seller_183,North
ORD001777,12-05-2025,25-05-2025,CUST00561,SELL0364,Kochi,Groceries,Credit Card,8532.752521,31.91,5809.951191,4,Delivered,FALSE,13,4,21.4,Bluedart,High Demand,TRUE,Customer_1540,customer1540@email.com,Occasional,Seller_183,North
ORD001445,01-10-2024,05-10-2024,CUST01153,SELL0364,Guwahati,Groceries,Credit Card,2320.997691,3.83,2232.103479,2,Delivered,FALSE,4,1.7,11.5,Bluedart,Incorrect Address,FALSE,Customer_1294,customer1294@email.com,Occasional,Seller_183,North
ORD016311,09-02-2025,22-02-2025,CUST04651,SELL0365,Ranchi,Home,Credit Card,15005.9098,21.73,11745.1256,3,Delivered,FALSE,13,4.5,22.6,Bluedart,Weather,FALSE,Customer_1323,customer1323@email.com,Regular,Seller_466,South
ORD018610,28-08-2025,10-09-2025,CUST04437,SELL0365,Visakhapatnam,Home,Cod,13865.57771,43.38,7850.6901,1,Pending,FALSE,13,3.8,41,Bluedart,Weather,TRUE,Customer_5652,customer5652@email.com,Premium,Seller_466,South
ORD014813,05-01-2025,15-01-2025,CUST00451,SELL0365,Coimbatore,Electronics,Credit Card,13633.04265,25.93,10097.99469,2,Delivered,FALSE,10,1.1,8.8,Bluedart,Weather,TRUE,Customer_45,customer45@email.com,Occasional,Seller_466,South
ORD019591,15-05-2025,16-05-2025,CUST04869,SELL0365,Mumbai,Electronics,Cod,2271.296486,47.71,1187.660933,3,Delivered,FALSE,1,4.9,54.2,Bluedart,,TRUE,Customer_431,customer431@email.com,Regular,Seller_466,South
ORD007947,06-10-2024,11-10-2024,CUST02792,SELL0365,Kanpur,Sports,Wallet,6428.982433,29.11,4557.505646,1,Delivered,FALSE,5,2.4,50,Bluedart,High Demand,TRUE,Customer_3051,customer3051@email.com,Premium,Seller_466,South
ORD006173,12-05-2025,17-05-2025,CUST02681,SELL0365,Visakhapatnam,Toys,Cod,15722.41704,17.62,12952.12716,1,Delivered,FALSE,5,4.4,86.9,Bluedart,Logistics Issue,TRUE,Customer_3822,customer3822@email.com,Occasional,Seller_466,South
ORD011854,08-02-2025,13-02-2025,CUST00735,SELL0365,Bhubaneswar,Toys,Cod,3879.902498,13.55,3354.17571,4,Delivered,FALSE,5,4.7,38.6,Bluedart,Logistics Issue,TRUE,Customer_2671,customer2671@email.com,Regular,Seller_466,South
ORD004993,14-12-2024,15-12-2024,CUST02021,SELL0365,Bhubaneswar,Groceries,Wallet,2988.786175,35.64,1923.582782,1,Delivered,FALSE,1,4.6,19.2,Bluedart,Incorrect Address,TRUE,Customer_1229,customer1229@email.com,Regular,Seller_466,South
ORD004778,21-03-2025,04-04-2025,CUST00738,SELL0365,Mumbai,Home,Debit Card,13796.92381,5.53,13033.95392,1,Delivered,FALSE,14,1.6,94.7,Bluedart,Incorrect Address,FALSE,Customer_2196,customer2196@email.com,Occasional,Seller_466,South
ORD010343,08-09-2025,20-09-2025,CUST03544,SELL0366,Bhubaneswar,Beauty,Debit Card,320.7402203,11.97,282.3476159,3,Delivered,FALSE,12,3.9,19.7,Bluedart,High Demand,TRUE,Customer_3085,customer3085@email.com,Premium,Seller_98,East
ORD013914,04-05-2025,10-05-2025,CUST03125,SELL0366,Lucknow,Sports,Debit Card,1058.391216,25.8,785.326282,3,Pending,TRUE,6,3.8,27.1,Bluedart,Incorrect Address,FALSE,Customer_1769,customer1769@email.com,Premium,Seller_98,East
ORD005412,06-03-2025,18-03-2025,CUST05236,SELL0366,Chennai,Sports,Upi,7971.620144,7.7,7357.805393,3,Delivered,FALSE,12,2.2,45.3,Bluedart,Weather,TRUE,Customer_1822,customer1822@email.com,Premium,Seller_98,East
ORD002124,16-08-2024,26-08-2024,CUST04320,SELL0366,Pune,Fashion,Upi,18126.9105,38.22,11198.80531,4,Pending,FALSE,10,1.3,46.8,Bluedart,High Demand,TRUE,Customer_546,customer546@email.com,Regular,Seller_98,East
ORD016898,07-11-2024,19-11-2024,CUST01170,SELL0366,Vadodara,Home,Credit Card,5977.2545,13.92,5145.220673,2,Delivered,FALSE,12,3,4,Bluedart,,TRUE,Customer_1479,customer1479@email.com,Occasional,Seller_98,East
ORD008796,23-08-2024,31-08-2024,CUST01105,SELL0366,Patna,Home,Upi,12710.30872,19.82,10191.12553,1,Delivered,FALSE,8,1.5,5.2,Bluedart,Logistics Issue,TRUE,Customer_4488,customer4488@email.com,Occasional,Seller_98,East
ORD001936,29-09-2024,05-10-2024,CUST02552,SELL0367,Mumbai,Toys,Upi,10407.31869,45.25,5698.00698,1,Delivered,FALSE,6,3.6,76.6,Bluedart,Logistics Issue,TRUE,Customer_1650,customer1650@email.com,Premium,Seller_126,West
ORD008027,11-09-2024,24-09-2024,CUST00605,SELL0367,Ranchi,Groceries,Upi,6556.644882,0.64,6514.682355,3,Delivered,FALSE,13,4.7,44.1,Bluedart,Weather,TRUE,Customer_1004,customer1004@email.com,Occasional,Seller_126,West
ORD019078,29-10-2024,05-11-2024,CUST01082,SELL0367,Vadodara,Electronics,Credit Card,0,1.71,0,1,Delivered,FALSE,7,1.7,34,Bluedart,High Demand,TRUE,Customer_919,customer919@email.com,Premium,Seller_126,West
ORD019238,03-08-2024,09-08-2024,CUST04740,SELL0367,Mumbai,Electronics,Cod,20886.51044,47.02,11065.67323,4,Pending,TRUE,6,2.3,39,Bluedart,Logistics Issue,TRUE,Customer_4195,customer4195@email.com,Premium,Seller_126,West
ORD009679,14-01-2025,21-01-2025,CUST02995,SELL0367,Ranchi,Sports,Cod,20789.52555,19.18,16802.09455,2,Delivered,FALSE,7,2,9.8,Bluedart,Logistics Issue,FALSE,Customer_4780,customer4780@email.com,Occasional,Seller_126,West
ORD009373,08-02-2025,13-02-2025,CUST02084,SELL0367,Patna,Sports,Wallet,20373.00952,43,11612.61543,3,Delivered,FALSE,5,2.1,69.8,Bluedart,Weather,FALSE,Customer_951,customer951@email.com,Occasional,Seller_126,West
ORD002486,15-04-2025,20-04-2025,CUST01588,SELL0367,Guwahati,Electronics,Upi,11252.51219,18.24,9200.053969,2,Delivered,FALSE,5,2.4,64.4,Bluedart,Weather,FALSE,Customer_2028,customer2028@email.com,Regular,Seller_126,West
ORD004756,07-07-2025,15-07-2025,CUST05869,SELL0367,Pune,Groceries,Credit Card,2334.531749,30.77,1616.19633,2,Delivered,FALSE,8,4.4,51.5,Bluedart,Incorrect Address,FALSE,Customer_2146,customer2146@email.com,Occasional,Seller_126,West
ORD017099,14-07-2025,25-07-2025,CUST00985,SELL0367,Pune,Electronics,Upi,4438.605528,18.52,3616.575784,4,Delivered,FALSE,11,1.6,21.6,Bluedart,Logistics Issue,TRUE,Customer_617,customer617@email.com,Premium,Seller_126,West
ORD004204,25-12-2024,28-12-2024,CUST05477,SELL0368,Jamshedpur,Fashion,Cod,5598.284362,8.4,5128.028475,4,Delivered,FALSE,3,3.9,6.1,Bluedart,Weather,TRUE,Customer_3000,customer3000@email.com,Occasional,Seller_142,South
ORD002295,08-01-2025,11-01-2025,CUST00388,SELL0368,Ranchi,Beauty,Upi,280.4379293,13.52,242.5227213,3,Delivered,TRUE,3,1.9,8.1,Bluedart,High Demand,TRUE,Customer_1095,customer1095@email.com,Regular,Seller_142,South
ORD013599,23-12-2024,28-12-2024,CUST04880,SELL0368,Pune,Electronics,Wallet,28636.89199,41.81,16663.80745,1,Cancelled,TRUE,5,1.3,47.2,Bluedart,High Demand,TRUE,Customer_4728,customer4728@email.com,Occasional,Seller_142,South
ORD000174,15-11-2024,25-11-2024,CUST01689,SELL0368,Coimbatore,Home,Credit Card,18379.1737,4.12,17621.95175,3,Delivered,FALSE,10,2.5,49.9,Bluedart,Weather,TRUE,Customer_170,customer170@email.com,Regular,Seller_142,South
ORD006804,08-08-2025,14-08-2025,CUST02273,SELL0368,Surat,Fashion,Upi,7489.003353,38.5,4605.737062,3,Delivered,FALSE,6,1.6,98.4,Bluedart,,TRUE,Customer_4039,customer4039@email.com,Occasional,Seller_142,South
ORD004593,07-02-2025,18-02-2025,CUST01141,SELL0369,Mumbai,Groceries,Upi,10127.11541,30.36,7052.523173,1,Delivered,FALSE,11,4.8,15.1,Bluedart,Logistics Issue,TRUE,Customer_1898,customer1898@email.com,Occasional,Seller_410,North
ORD010404,25-09-2024,08-10-2024,CUST04590,SELL0369,Pune,Home,Debit Card,4562.805727,1.48,4495.276202,4,Delivered,FALSE,13,2.1,33,Bluedart,,FALSE,Customer_4901,customer4901@email.com,Occasional,Seller_410,North
ORD003014,25-03-2025,30-03-2025,CUST05359,SELL0369,Chennai,Sports,Credit Card,15765.49526,40.38,9399.388275,4,Cancelled,FALSE,5,1.6,61.3,Bluedart,Weather,FALSE,Customer_2360,customer2360@email.com,Premium,Seller_410,North
ORD015251,29-01-2025,10-02-2025,CUST02199,SELL0370,Jamshedpur,Electronics,Upi,18989.46984,5.51,17943.15005,3,Delivered,FALSE,12,4.9,51.7,Bluedart,Weather,TRUE,Customer_676,customer676@email.com,Regular,Seller_355,North
ORD007011,01-07-2025,07-07-2025,CUST04936,SELL0370,Lucknow,Sports,Credit Card,18287.77396,28.18,13134.27926,3,Delivered,FALSE,6,3.7,24.3,Bluedart,Incorrect Address,TRUE,Customer_2468,customer2468@email.com,Premium,Seller_355,North
ORD018970,17-07-2025,24-07-2025,CUST00651,SELL0370,Pune,Home,Upi,9144.09838,7.94,8418.056969,2,Cancelled,FALSE,7,4.5,80.2,Bluedart,Weather,TRUE,Customer_3942,customer3942@email.com,Occasional,Seller_355,North
ORD017988,04-09-2025,13-09-2025,CUST04273,SELL0370,Ahmedabad,Sports,Credit Card,25370.13253,8.73,23155.31996,3,Delivered,FALSE,9,3.1,19.2,Bluedart,High Demand,TRUE,Customer_3249,customer3249@email.com,Premium,Seller_355,North
ORD010579,06-05-2025,10-05-2025,CUST00721,SELL0370,Hyderabad,Home,Debit Card,5566.463345,3.23,5386.666579,1,Pending,FALSE,4,2.7,67.3,Bluedart,,FALSE,Customer_342,customer342@email.com,Premium,Seller_355,North
ORD016729,22-01-2025,01-02-2025,CUST03519,SELL0371,Kochi,Toys,Debit Card,874.647205,30.4,608.7544547,2,Delivered,FALSE,10,2.1,37.6,Bluedart,High Demand,TRUE,Customer_1176,customer1176@email.com,Occasional,Seller_201,South
ORD012999,25-11-2024,09-12-2024,CUST03813,SELL0371,Kanpur,Home,Wallet,18522.57632,46.59,9892.908011,2,Delivered,FALSE,14,2.5,22.9,Bluedart,Incorrect Address,FALSE,Customer_3819,customer3819@email.com,Premium,Seller_201,South
ORD000970,26-09-2024,29-09-2024,CUST05032,SELL0371,Chennai,Electronics,Debit Card,24407.80887,14.43,20885.76205,3,Delivered,FALSE,3,3.3,95.8,Bluedart,,TRUE,Customer_910,customer910@email.com,Regular,Seller_201,South
ORD005640,30-07-2025,02-08-2025,CUST05904,SELL0371,Kolkata,Groceries,Credit Card,0,3.32,0,3,Delivered,FALSE,3,3.4,18.9,Bluedart,Logistics Issue,FALSE,Customer_1048,customer1048@email.com,Occasional,Seller_201,South
ORD011283,16-08-2024,30-08-2024,CUST04237,SELL0372,Patna,Electronics,Wallet,15271.6564,16.38,12770.15908,2,Pending,FALSE,14,4.5,81.5,Bluedart,High Demand,TRUE,Customer_5065,customer5065@email.com,Premium,Seller_252,West
ORD000357,06-07-2025,08-07-2025,CUST00798,SELL0372,Pune,Beauty,Upi,9466.472813,43.39,5358.97026,2,Cancelled,FALSE,2,3.9,33.2,Bluedart,Logistics Issue,TRUE,Customer_349,customer349@email.com,Regular,Seller_252,West
ORD008442,24-08-2025,07-09-2025,CUST03408,SELL0373,Bengaluru,Fashion,Credit Card,2145.582214,30.49,1491.394197,3,Delivered,FALSE,14,3.5,28.5,Bluedart,Logistics Issue,TRUE,Customer_3462,customer3462@email.com,Premium,Seller_266,South
ORD009708,30-06-2025,05-07-2025,CUST04052,SELL0373,Kanpur,Electronics,Wallet,6983.073146,40.8,4133.979302,1,Delivered,TRUE,5,4.7,36.5,Bluedart,,TRUE,Customer_4791,customer4791@email.com,Regular,Seller_266,South
ORD019348,28-11-2024,05-12-2024,CUST02951,SELL0373,Mumbai,Toys,Credit Card,10583.52442,45.15,5805.063146,1,Delivered,FALSE,7,3.6,90.9,Bluedart,Incorrect Address,FALSE,Customer_332,customer332@email.com,Premium,Seller_266,South
ORD011558,13-01-2025,17-01-2025,CUST01982,SELL0374,Pune,Groceries,Wallet,999.5620598,43.58,563.9529141,2,Delivered,FALSE,4,1.3,71.1,Bluedart,Logistics Issue,TRUE,Customer_3750,customer3750@email.com,Premium,Seller_302,West
ORD018508,30-08-2024,06-09-2024,CUST00236,SELL0374,Lucknow,Home,Cod,4912.413359,13.55,4246.781349,4,Delivered,FALSE,7,2.8,7.7,Bluedart,Incorrect Address,TRUE,Customer_3993,customer3993@email.com,Occasional,Seller_302,West
ORD014793,09-03-2025,20-03-2025,CUST00717,SELL0374,Kochi,Groceries,Debit Card,8237.818786,38.15,5095.090919,1,Delivered,TRUE,11,1.1,90.4,Bluedart,,FALSE,Customer_4130,customer4130@email.com,Occasional,Seller_302,West
ORD008638,05-02-2025,12-02-2025,CUST03860,SELL0374,Visakhapatnam,Electronics,Debit Card,29059.86472,39.85,17479.50863,2,Delivered,FALSE,7,4.1,54.7,Bluedart,Weather,FALSE,Customer_4535,customer4535@email.com,Regular,Seller_302,West
ORD001542,10-09-2025,21-09-2025,CUST05140,SELL0375,Delhi,Home,Debit Card,20599.75928,24.87,15476.59915,2,Pending,FALSE,11,2,3.1,Bluedart,High Demand,TRUE,Customer_1359,customer1359@email.com,Premium,Seller_272,North
ORD009374,21-09-2025,05-10-2025,CUST00455,SELL0375,Ranchi,Toys,Upi,13590.62769,42.54,7809.174673,1,Delivered,FALSE,14,4.1,77,Bluedart,Logistics Issue,FALSE,Customer_3566,customer3566@email.com,Occasional,Seller_272,North
ORD000661,29-06-2025,01-07-2025,CUST01264,SELL0375,Chennai,Beauty,Cod,2658.904742,29.66,1870.273596,3,Delivered,FALSE,2,2,78.3,Bluedart,Incorrect Address,FALSE,Customer_635,customer635@email.com,Occasional,Seller_272,North
ORD008116,27-03-2025,01-04-2025,CUST03851,SELL0375,Chandigarh,Beauty,Credit Card,5013.292312,34.57,3280.19716,4,Delivered,FALSE,5,4.3,10.2,Bluedart,Weather,TRUE,Customer_2753,customer2753@email.com,Premium,Seller_272,North
ORD008762,25-12-2024,28-12-2024,CUST01925,SELL0375,Delhi,Electronics,Upi,20657.06454,30.62,14331.87138,3,Delivered,TRUE,3,3.1,92.2,Bluedart,High Demand,TRUE,Customer_3825,customer3825@email.com,Regular,Seller_272,North
ORD015827,20-09-2024,30-09-2024,CUST00827,SELL0375,Rajkot,Toys,Upi,16501.31631,44.71,9123.577789,4,Cancelled,FALSE,10,1.3,66.2,Bluedart,Weather,TRUE,Customer_2639,customer2639@email.com,Occasional,Seller_272,North
ORD012376,24-07-2025,01-08-2025,CUST02245,SELL0375,Ahmedabad,Home,Upi,21185.62322,23.43,16221.8317,2,Cancelled,FALSE,8,4.4,37.5,Bluedart,Weather,TRUE,Customer_3928,customer3928@email.com,Occasional,Seller_272,North
ORD018975,17-09-2024,30-09-2024,CUST00048,SELL0375,Rajkot,Home,Cod,19396.3572,49.62,9771.884758,2,Delivered,FALSE,13,1.3,15.5,Bluedart,,TRUE,Customer_2837,customer2837@email.com,Occasional,Seller_272,North
ORD002359,02-01-2025,09-01-2025,CUST05134,SELL0376,Ahmedabad,Fashion,Cod,18106.75677,44.24,10096.32758,2,Delivered,FALSE,7,4.3,82.2,Bluedart,Weather,TRUE,Customer_1945,customer1945@email.com,Regular,Seller_157,North
ORD016428,24-04-2025,07-05-2025,CUST03265,SELL0376,Jaipur,Fashion,Debit Card,777.4110329,16.41,649.8378824,1,Delivered,FALSE,13,1.9,84.8,Bluedart,Weather,FALSE,Customer_1196,customer1196@email.com,Regular,Seller_157,North
ORD015053,30-12-2024,01-01-2025,CUST05701,SELL0376,Vadodara,Groceries,Credit Card,11464.87443,2.17,11216.08666,3,Delivered,FALSE,2,2.5,64.1,Bluedart,,FALSE,Customer_1099,customer1099@email.com,Premium,Seller_157,North
ORD014149,04-10-2024,08-10-2024,CUST03497,SELL0376,Coimbatore,Sports,Credit Card,18846.23369,37.87,11709.16499,4,Delivered,FALSE,4,4.5,13.4,Bluedart,,TRUE,Customer_5154,customer5154@email.com,Premium,Seller_157,North
ORD011190,18-03-2025,25-03-2025,CUST04633,SELL0376,Kolkata,Sports,Upi,1926.240997,45.06,1058.276804,2,Delivered,FALSE,7,4.5,80,Bluedart,Incorrect Address,TRUE,Customer_5047,customer5047@email.com,Occasional,Seller_157,North
ORD004758,24-09-2025,07-10-2025,CUST00376,SELL0376,Kanpur,Beauty,Upi,10928.3994,1.52,10762.28773,4,Delivered,FALSE,13,3.6,7.9,Bluedart,Weather,TRUE,Customer_2916,customer2916@email.com,Regular,Seller_157,North
ORD001040,14-06-2025,17-06-2025,CUST03917,SELL0376,Kanpur,Toys,Credit Card,13860.68295,39.25,8420.364891,4,Delivered,FALSE,3,4.1,82.2,Bluedart,Logistics Issue,TRUE,Customer_966,customer966@email.com,Regular,Seller_157,North
ORD010722,27-01-2025,02-02-2025,CUST04698,SELL0377,Chennai,Groceries,Credit Card,11018.06671,45.42,6013.660808,3,Delivered,FALSE,6,3.3,12.4,Bluedart,High Demand,FALSE,Customer_4965,customer4965@email.com,Occasional,Seller_54,West
ORD000585,23-01-2025,02-02-2025,CUST01587,SELL0377,Jamshedpur,Groceries,Upi,9957.030642,45.99,5377.79225,3,Delivered,FALSE,10,3.1,7.9,Bluedart,Weather,TRUE,Customer_564,customer564@email.com,Regular,Seller_54,West
ORD006245,06-08-2024,16-08-2024,CUST02839,SELL0377,Chandigarh,Groceries,Upi,6342.111122,8.45,5806.202732,4,Cancelled,FALSE,10,2.3,42.7,Bluedart,High Demand,FALSE,Customer_1604,customer1604@email.com,Occasional,Seller_54,West
ORD005493,22-08-2024,03-09-2024,CUST02493,SELL0378,Mumbai,Sports,Credit Card,10565.01459,30.63,7328.950619,2,Delivered,FALSE,12,2.3,38.7,Bluedart,Logistics Issue,TRUE,Customer_3571,customer3571@email.com,Occasional,Seller_428,North
ORD007262,30-04-2025,09-05-2025,CUST01264,SELL0378,Chandigarh,Home,Wallet,7324.459764,0.06,7320.065088,2,Delivered,FALSE,9,2.7,1.5,Bluedart,Weather,FALSE,Customer_635,customer635@email.com,Occasional,Seller_428,North
ORD012127,15-04-2025,29-04-2025,CUST05724,SELL0378,Ranchi,Fashion,Debit Card,8809.434381,48.1,4572.096444,3,Cancelled,FALSE,14,2.6,71.8,Bluedart,Weather,TRUE,Customer_1818,customer1818@email.com,Occasional,Seller_428,North
ORD004838,19-04-2025,24-04-2025,CUST05834,SELL0378,Kolkata,Home,Debit Card,2013.133497,46.93,1068.369947,2,Delivered,FALSE,5,3.3,43.2,Bluedart,Incorrect Address,TRUE,Customer_2766,customer2766@email.com,Occasional,Seller_428,North
ORD006461,28-09-2025,07-10-2025,CUST04003,SELL0378,Vadodara,Beauty,Credit Card,563.9248644,41.04,332.4901,1,Delivered,FALSE,9,1.1,35.8,Bluedart,Incorrect Address,TRUE,Customer_2476,customer2476@email.com,Regular,Seller_428,North
ORD017113,20-08-2025,23-08-2025,CUST03119,SELL0378,Pune,Beauty,Wallet,3227.504257,21.55,2531.977089,2,Pending,FALSE,3,2,11.9,Bluedart,Logistics Issue,TRUE,Customer_1295,customer1295@email.com,Regular,Seller_428,North
ORD007348,18-09-2024,21-09-2024,CUST04400,SELL0378,Delhi,Beauty,Wallet,9595.632164,2.48,9357.660487,2,Cancelled,FALSE,3,3.7,34.6,Bluedart,High Demand,FALSE,Customer_1371,customer1371@email.com,Occasional,Seller_428,North
ORD006537,17-01-2025,28-01-2025,CUST02984,SELL0378,Jamshedpur,Beauty,Credit Card,5401.604119,38.45,3324.687335,2,Cancelled,FALSE,11,3.9,14.7,Bluedart,Weather,FALSE,Customer_3946,customer3946@email.com,Occasional,Seller_428,North
ORD015993,24-08-2025,27-08-2025,CUST00548,SELL0378,Ranchi,Fashion,Cod,5069.198797,40.68,3007.048726,1,Delivered,FALSE,3,1.1,1.8,Bluedart,High Demand,FALSE,Customer_46,customer46@email.com,Regular,Seller_428,North
ORD007809,05-01-2025,07-01-2025,CUST04170,SELL0378,Ranchi,Toys,Wallet,21112.84631,5.75,19898.85765,3,Delivered,FALSE,2,1.6,39.6,Bluedart,Logistics Issue,TRUE,Customer_4340,customer4340@email.com,Occasional,Seller_428,North
ORD006990,23-06-2025,30-06-2025,CUST05629,SELL0378,Chandigarh,Toys,Cod,3836.187812,37.35,2403.371664,2,Delivered,FALSE,7,4.3,40.6,Bluedart,High Demand,TRUE,Customer_2088,customer2088@email.com,Regular,Seller_428,North
ORD008618,27-11-2024,30-11-2024,CUST04321,SELL0379,Ranchi,Electronics,Cod,28517.04718,29.27,20170.10747,3,Cancelled,FALSE,3,1.2,62.4,Bluedart,,TRUE,Customer_1874,customer1874@email.com,Premium,Seller_309,North
ORD000507,30-08-2024,09-09-2024,CUST04856,SELL0379,Chandigarh,Toys,Debit Card,14156.52847,8.03,13019.75924,4,Delivered,FALSE,10,2.7,75.2,Bluedart,High Demand,TRUE,Customer_491,customer491@email.com,Premium,Seller_309,North
ORD012596,26-09-2025,10-10-2025,CUST03263,SELL0379,Kochi,Beauty,Debit Card,4621.082066,46.47,2473.66523,2,Delivered,FALSE,14,2.3,33.5,Bluedart,High Demand,FALSE,Customer_510,customer510@email.com,Premium,Seller_309,North
ORD005968,30-01-2025,01-02-2025,CUST04469,SELL0380,Bhubaneswar,Sports,Debit Card,9322.061612,33.42,6206.628621,1,Delivered,FALSE,2,3.1,49.2,Bluedart,Incorrect Address,TRUE,Customer_3755,customer3755@email.com,Regular,Seller_119,South
ORD011887,27-11-2024,30-11-2024,CUST01442,SELL0380,Ranchi,Toys,Debit Card,3794.303818,15.99,3187.594637,3,Delivered,FALSE,3,3.2,51.7,Bluedart,High Demand,FALSE,Customer_2136,customer2136@email.com,Regular,Seller_119,South
ORD001681,27-02-2025,12-03-2025,CUST01907,SELL0380,Guwahati,Groceries,Wallet,9792.006303,110.2338613,-1002.100344,2,Delivered,FALSE,13,3.1,21.2,Bluedart,Weather,TRUE,Customer_1467,customer1467@email.com,Premium,Seller_119,South
ORD003983,24-08-2025,28-08-2025,CUST02345,SELL0380,Chennai,Fashion,Debit Card,10769.87328,30.39,7496.90879,1,Cancelled,FALSE,4,2.1,41.3,Bluedart,Incorrect Address,TRUE,Customer_2896,customer2896@email.com,Premium,Seller_119,South
ORD017494,16-08-2024,23-08-2024,CUST05262,SELL0380,Kanpur,Home,Cod,13781.67209,38.71,8446.786822,3,Pending,FALSE,7,4.9,11,Bluedart,Logistics Issue,TRUE,Customer_5291,customer5291@email.com,Regular,Seller_119,South
ORD015690,26-06-2025,04-07-2025,CUST02806,SELL0380,Coimbatore,Groceries,Upi,5515.491241,27.76,3984.390873,1,Delivered,FALSE,8,2.2,76.3,Bluedart,Weather,FALSE,Customer_5268,customer5268@email.com,Regular,Seller_119,South
ORD016077,11-08-2024,24-08-2024,CUST03823,SELL0380,Patna,Electronics,Debit Card,5126.578267,23.45,3924.395663,1,Delivered,FALSE,13,1.2,27.6,Bluedart,High Demand,FALSE,Customer_2333,customer2333@email.com,Occasional,Seller_119,South
ORD012692,05-09-2024,06-09-2024,CUST03194,SELL0380,Lucknow,Toys,Upi,3638.906678,25.55,2709.166022,1,Delivered,FALSE,1,4.7,20.7,Bluedart,Incorrect Address,TRUE,Customer_956,customer956@email.com,Occasional,Seller_119,South
ORD008943,06-10-2024,17-10-2024,CUST03233,SELL0380,Lucknow,Toys,Debit Card,17243.55222,5.08,16367.57977,1,Delivered,FALSE,11,4.4,46.7,Bluedart,High Demand,FALSE,Customer_3222,customer3222@email.com,Premium,Seller_119,South
ORD011630,03-09-2024,08-09-2024,CUST01445,SELL0381,Bengaluru,Fashion,Credit Card,11265.88788,13.59,9734.853713,3,Delivered,FALSE,5,3.2,46.6,Bluedart,High Demand,TRUE,Customer_2680,customer2680@email.com,Premium,Seller_29,East
ORD014850,27-12-2024,07-01-2025,CUST04266,SELL0381,Coimbatore,Toys,Wallet,7305.129329,44.76,4035.353441,1,Delivered,FALSE,11,2.3,65.7,Bluedart,Incorrect Address,FALSE,Customer_1963,customer1963@email.com,Occasional,Seller_29,East
ORD003421,19-06-2025,27-06-2025,CUST01059,SELL0381,Ahmedabad,Fashion,Cod,14439.01708,24.66,10878.35547,1,Cancelled,FALSE,8,4.6,53,Bluedart,,TRUE,Customer_1075,customer1075@email.com,Regular,Seller_29,East
ORD012136,08-12-2024,17-12-2024,CUST00945,SELL0381,Coimbatore,Groceries,Debit Card,10380.31909,39.56,6273.86486,2,Delivered,FALSE,9,3.9,20.1,Bluedart,Incorrect Address,TRUE,Customer_5122,customer5122@email.com,Regular,Seller_29,East
ORD013260,18-10-2024,01-11-2024,CUST04642,SELL0381,Jaipur,Toys,Debit Card,12201.10426,15.7,10285.53089,2,Cancelled,FALSE,14,3.1,59.4,Bluedart,High Demand,TRUE,Customer_5306,customer5306@email.com,Regular,Seller_29,East
ORD003530,05-08-2025,16-08-2025,CUST00369,SELL0381,Amritsar,Toys,Upi,7357.083379,28.91,5230.150574,3,Pending,FALSE,11,2.2,64,Bluedart,,FALSE,Customer_1340,customer1340@email.com,Occasional,Seller_29,East
ORD016350,28-12-2024,02-01-2025,CUST04716,SELL0381,Patna,Home,Wallet,14638.23988,98.50843366,218.3390588,3,Delivered,FALSE,5,2.2,86.2,Bluedart,Weather,FALSE,Customer_5087,customer5087@email.com,Regular,Seller_29,East
ORD017065,23-02-2025,28-02-2025,CUST00289,SELL0381,Ahmedabad,Groceries,Debit Card,12659.66565,5.78,11927.93697,1,Delivered,FALSE,5,4.4,24.8,Bluedart,,FALSE,Customer_2723,customer2723@email.com,Premium,Seller_29,East
ORD012108,18-02-2025,01-03-2025,CUST02349,SELL0381,Kolkata,Beauty,Upi,6258.171404,21.66,4902.651478,4,Delivered,FALSE,11,2.8,19.2,Bluedart,,TRUE,Customer_3576,customer3576@email.com,Regular,Seller_29,East
ORD009381,21-09-2024,25-09-2024,CUST04146,SELL0382,Chandigarh,Beauty,Upi,4968.603504,36.29,3165.497293,1,Delivered,FALSE,4,3.5,5.5,Bluedart,Incorrect Address,FALSE,Customer_780,customer780@email.com,Premium,Seller_240,North
ORD018003,18-11-2024,25-11-2024,CUST01897,SELL0382,Ranchi,Beauty,Wallet,10789.65351,9.3,9786.215738,3,Delivered,FALSE,7,2.8,33.6,Bluedart,,TRUE,Customer_1046,customer1046@email.com,Regular,Seller_240,North
ORD006344,12-08-2025,15-08-2025,CUST01353,SELL0382,Chennai,Toys,Cod,2233.842503,12.95,1944.559898,2,Delivered,FALSE,3,4.8,48.5,Bluedart,,TRUE,Customer_3792,customer3792@email.com,Regular,Seller_240,North
