order_id,order_date,delivery_date,customer_id,seller_id,region,product_category,payment_method,order_value,discount_percent,final_price,quantity,delivery_status,refund_flag,delivery_time_days,customer_rating,satisfaction_score,logistics_partner,delay_reason,repeat_purchase_flag,customer_name,customer_email,customer_segment,seller_name,seller_region
ORD000859,2025-08-02,11-08-2025,CUST05202,SELL0434,East,Groceries,Cod,17956.29,30,12569.4,2,Shipped,No,9,4.2,44.9,Shopee Express,Incorrect Address,No,Customer_817,customer817@email.com,Premium,Seller_303,East
ORD000860,2025-06-25,08-07-2025,CUST05903,SELL0108,West,Groceries,Cod,12556.97,27.95,9047.3,3,Returned,No,13,4.1,63.7,Shopee Express,Logistics Issue,Yes,Customer_818,customer818@email.com,Occasional,Seller_199,East
ORD000861,2025-01-12,24-01-2025,CUST02486,SELL0285,North,Sports,Debit Card,18140.88,23.38,13899.54,2,Shipped,No,12,5,41.8,Delhivery,High Demand,Yes,Customer_193,customer193@email.com,Premium,Seller_65,North
ORD000862,2025-04-02,06-04-2025,CUST02494,SELL0006,West,Sports,Upi,10167.26,42.4,5856.34,3,Cancelled,No,4,4.9,12.9,Ecom Express,High Demand,Yes,Customer_819,customer819@email.com,Premium,Seller_308,West
ORD000863,2025-06-27,03-07-2025,CUST04076,SELL0120,East,Home,Credit Card,474.69,36.54,301.24,3,Pending,Yes,6,2.8,63.9,Xpressbees,Weather,Yes,Customer_820,customer820@email.com,Regular,Seller_191,North
ORD000864,2024-09-25,05-10-2024,CUST00260,SELL0121,West,Home,Debit Card,4323.65,7.06,4018.4,4,Delivered,No,10,2.6,45.7,Other,Incorrect Address,Yes,Customer_821,customer821@email.com,Premium,Seller_404,North
ORD000865,2024-10-28,31-10-2024,CUST03175,SELL0442,West,Groceries,Wallet,6788.74,27.08,4950.35,3,Delivered,No,3,2.7,53.7,Shopee Express,Logistics Issue,Yes,Customer_822,customer822@email.com,Occasional,Seller_394,South
ORD000866,2024-11-20,22-11-2024,CUST04895,SELL0117,North,Sports,Cod,366.86,29.84,257.39,3,Delivered,No,2,3.7,87.7,Shopee Express,High Demand,Yes,Customer_823,customer823@email.com,Occasional,Seller_179,West
ORD000867,2024-12-31,03-01-2025,CUST03580,SELL0028,West,Electronics,Wallet,16158.48,22.83,12469.5,2,Delivered,No,3,2.4,93.8,Ecom Express,High Demand,No,Customer_824,customer824@email.com,Occasional,Seller_405,West
ORD000868,2024-11-14,21-11-2024,CUST01807,SELL0486,East,Fashion,Debit Card,17345.54,16.02,14566.78,3,Shipped,No,7,2.5,54.7,Ecom Express,Incorrect Address,Yes,Customer_825,customer825@email.com,Regular,Seller_406,South
ORD000869,2025-01-03,06-01-2025,CUST05831,SELL0206,South,Electronics,Upi,5781.26,44.96,3182.01,4,Delivered,No,3,4.9,87.8,Ecom Express,,Yes,Customer_826,customer826@email.com,Occasional,Seller_407,West
ORD000870,2025-07-10,18-07-2025,CUST00560,SELL0029,West,Electronics,Cod,16420.78,36.22,10473.17,2,Pending,No,8,1.2,40.5,Bluedart,High Demand,No,Customer_827,customer827@email.com,Regular,Seller_41,South
ORD000871,2024-10-09,17-10-2024,CUST05948,SELL0138,East,Fashion,Cod,7276.04,40.8,4307.42,2,Delivered,No,8,3.8,32.6,Delhivery,Incorrect Address,Yes,Customer_828,customer828@email.com,Regular,Seller_128,South
ORD000872,2025-05-07,17-05-2025,CUST04542,SELL0471,North,Home,Upi,11442.84,8.14,10511.39,4,Pending,No,10,2,79,Xpressbees,High Demand,No,Customer_829,customer829@email.com,Premium,Seller_81,West
ORD000873,2024-12-26,03-01-2025,CUST02920,SELL0184,North,Toys,Cod,4239.06,48.03,2203.04,2,Delivered,No,8,3.4,31.3,Delhivery,,Yes,Customer_830,customer830@email.com,Regular,Seller_291,South
ORD000874,2024-10-29,,CUST01596,SELL0060,East,Home,Cod,1164.71,25.445,894.5,4,Delivered,No,14,3,9.9,Other,Weather,Yes,Customer_831,customer831@email.com,Regular,Seller_408,North
ORD000875,2024-08-04,11-08-2024,CUST04732,SELL0285,North,Fashion,Credit Card,10897.23,44.27,6073.03,3,Delivered,Yes,7,3.4,19.7,Ecom Express,Incorrect Address,No,Customer_832,customer832@email.com,Regular,Seller_65,North
ORD000876,2024-12-02,13-12-2024,CUST01538,SELL0222,North,Home,Wallet,2865.64,2.67,2789.13,1,Delivered,No,11,2.9,80.3,Ecom Express,High Demand,Yes,Customer_802,customer802@email.com,Occasional,Seller_372,West
ORD000877,2025-09-01,14-09-2025,CUST01420,SELL0342,North,Home,Credit Card,18655.81,9.5,16883.51,1,Delivered,No,13,3.2,30,Bluedart,Logistics Issue,Yes,Customer_833,customer833@email.com,Regular,Seller_255,East
ORD000878,2024-12-08,13-12-2024,CUST05675,SELL0218,South,Electronics,Cod,8764.69,47.91,4565.53,2,Delivered,No,5,3.7,14.4,Ecom Express,Weather,No,Customer_834,customer834@email.com,Regular,Seller_409,East
ORD000879,2025-08-29,,CUST04819,SELL0100,East,Toys,Credit Card,13910.61,25.445,7965.22,2,Delivered,Yes,2,3,37.4,Other,Weather,No,Customer_835,customer835@email.com,Regular,Seller_396,East
ORD000880,2024-12-27,,CUST03063,SELL0269,South,Groceries,Credit Card,3343.23,25.445,2478,3,Delivered,No,14,3,8.8,Other,Logistics Issue,No,Customer_836,customer836@email.com,Premium,Seller_170,East
ORD000881,2024-10-12,24-10-2024,CUST02020,SELL0369,South,Fashion,Debit Card,1103.72,31.61,754.83,3,Delivered,No,12,4.2,65.1,Shopee Express,Incorrect Address,No,Customer_837,customer837@email.com,Regular,Seller_410,North
ORD000882,2024-09-10,19-09-2024,CUST03796,SELL0269,West,Sports,Credit Card,274.74,49.03,140.03,1,Delivered,No,9,1.3,89.8,Ecom Express,,Yes,Customer_838,customer838@email.com,Regular,Seller_170,East
ORD000883,2025-01-06,20-01-2025,CUST04402,SELL0473,East,Toys,Debit Card,10719.47,29.91,7513.28,2,Delivered,No,14,1.3,55,Xpressbees,Weather,Yes,Customer_839,customer839@email.com,Premium,Seller_99,West
ORD000884,2024-08-20,27-08-2024,CUST01345,SELL0367,West,Groceries,Upi,11231.7,3.23,10868.92,2,Delivered,No,7,2.7,2,Xpressbees,,Yes,Customer_840,customer840@email.com,Regular,Seller_126,West
ORD000885,2025-04-27,01-05-2025,CUST02040,SELL0475,West,Electronics,Cod,6689.63,14.48,5720.97,4,Delivered,No,4,1.9,51.3,Ecom Express,Incorrect Address,Yes,Customer_841,customer841@email.com,Premium,Seller_411,South
ORD000886,2025-06-09,23-06-2025,CUST01599,SELL0103,North,Groceries,Wallet,759.27,18.5,618.81,2,Shipped,No,14,5,61,Delhivery,High Demand,Yes,Customer_842,customer842@email.com,Occasional,Seller_30,South
ORD000887,2024-11-22,28-11-2024,CUST04811,SELL0371,South,Toys,Upi,869.93,37.28,545.62,3,Delivered,No,6,2.5,85.5,Xpressbees,,No,Customer_843,customer843@email.com,Occasional,Seller_201,South
ORD000888,2025-05-27,09-06-2025,CUST05852,SELL0136,North,Toys,Upi,5461.24,42.15,3159.33,2,Delivered,No,13,4,50.6,Delhivery,Weather,Yes,Customer_844,customer844@email.com,Regular,Seller_324,South
ORD000889,2024-12-11,21-12-2024,CUST03263,SELL0391,East,Beauty,Upi,357.93,41.66,208.82,1,Delivered,No,10,1.4,7.7,Xpressbees,High Demand,Yes,Customer_510,customer510@email.com,Premium,Seller_147,West
ORD000890,2025-05-04,13-05-2025,CUST06000,SELL0121,South,Home,Wallet,1393.03,29.86,977.07,2,Delivered,No,9,3.8,96.7,Shopee Express,High Demand,No,Customer_845,customer845@email.com,Premium,Seller_404,North
ORD000891,2025-01-31,12-02-2025,CUST05446,SELL0055,North,Electronics,Credit Card,314.11,37.1,197.58,2,Shipped,No,12,3.8,68.1,Shopee Express,High Demand,No,Customer_846,customer846@email.com,Regular,Seller_369,North
ORD000892,2025-04-24,27-04-2025,CUST01845,SELL0341,East,Beauty,Debit Card,9221.85,21.38,7250.22,3,Cancelled,No,3,1.7,36.8,Bluedart,Logistics Issue,No,Customer_212,customer212@email.com,Occasional,Seller_6,East
ORD000893,2025-04-14,23-04-2025,CUST00211,SELL0400,North,Home,Cod,5869.32,27.66,4245.87,2,Shipped,No,9,2.6,84.1,Bluedart,,Yes,Customer_847,customer847@email.com,Occasional,Seller_412,West
ORD000894,2025-05-12,14-05-2025,CUST03621,SELL0081,West,Groceries,Cod,3607.46,34.55,2361.08,3,Delivered,No,2,2.2,69.3,Shopee Express,Incorrect Address,No,Customer_848,customer848@email.com,Occasional,Seller_413,East
ORD000895,2024-11-07,14-11-2024,CUST01178,SELL0407,West,Groceries,Debit Card,18639.65,32.73,12538.89,3,Delivered,No,7,2.7,66.7,Xpressbees,High Demand,No,Customer_849,customer849@email.com,Premium,Seller_414,South
ORD000896,2024-08-18,25-08-2024,CUST01450,SELL0359,West,Beauty,Debit Card,-50,0.75,998.13,1,Delivered,No,7,3.4,17.5,Bluedart,High Demand,No,Customer_850,customer850@email.com,Premium,Seller_155,East
ORD000897,2024-08-31,07-09-2024,CUST00570,SELL0458,West,Fashion,Credit Card,13735.77,5.63,12962.45,4,Delivered,No,7,4.3,26,Delhivery,,Yes,Customer_851,customer851@email.com,Regular,Seller_350,West
ORD000898,2025-06-27,10-07-2025,CUST01909,SELL0027,South,Toys,Debit Card,9302.25,28.52,6649.25,4,Delivered,No,13,4.8,10.3,Shopee Express,Incorrect Address,No,Customer_852,customer852@email.com,Regular,Seller_46,South
ORD000899,2024-11-28,09-12-2024,CUST05263,SELL0197,North,Beauty,Cod,10132.61,8.28,9293.63,4,Delivered,No,11,2.1,34.6,Delhivery,Logistics Issue,No,Customer_853,customer853@email.com,Occasional,Seller_360,East
ORD000900,2024-09-06,12-09-2024,CUST04403,SELL0062,North,Home,Cod,14226.7,23.28,10914.72,4,Pending,No,6,3.5,79.6,Shopee Express,High Demand,No,Customer_854,customer854@email.com,Premium,Seller_401,West
ORD000901,2025-03-26,09-04-2025,CUST04893,SELL0005,North,Home,Upi,11588.35,37.69,7220.7,1,Delivered,No,14,4.4,73.5,Xpressbees,,Yes,Customer_855,customer855@email.com,Premium,Seller_248,West
ORD000902,2024-12-15,21-12-2024,CUST03418,SELL0309,East,Groceries,Credit Card,978.1,32.47,660.51,1,Delivered,No,6,2.9,82.5,Delhivery,,Yes,Customer_856,customer856@email.com,Premium,Seller_415,North
ORD000903,2025-07-26,08-08-2025,CUST01834,SELL0417,West,Electronics,Wallet,8376.74,44.77,4626.47,2,Delivered,No,13,4.3,23.3,Delhivery,Logistics Issue,Yes,Customer_857,customer857@email.com,Premium,Seller_230,East
ORD000904,2024-10-07,14-10-2024,CUST05745,SELL0137,North,Beauty,Wallet,16478.99,38.43,10146.11,4,Delivered,No,7,2,94.2,Delhivery,High Demand,Yes,Customer_858,customer858@email.com,Regular,Seller_141,West
ORD000905,2025-03-03,06-03-2025,CUST05879,SELL0255,East,Fashion,Credit Card,14649.2,0.68,14549.59,1,Returned,No,3,4.8,91.6,Shopee Express,,No,Customer_859,customer859@email.com,Regular,Seller_391,West
ORD000906,2025-02-06,11-02-2025,CUST03101,SELL0018,North,Toys,Wallet,7058.37,18.25,5770.22,4,Delivered,No,5,2.5,96.7,Delhivery,Weather,Yes,Customer_860,customer860@email.com,Regular,Seller_384,South
ORD000907,2025-02-20,01-03-2025,CUST02785,SELL0221,South,Fashion,Credit Card,7103.61,6.47,6644.01,4,Delivered,No,9,1.3,85.8,Delhivery,,Yes,Customer_861,customer861@email.com,Regular,Seller_416,South
ORD000908,2024-08-06,09-08-2024,CUST00530,SELL0249,South,Electronics,Cod,6789.57,46.36,3641.93,4,Shipped,No,3,2.6,67.8,Xpressbees,Incorrect Address,No,Customer_862,customer862@email.com,Regular,Seller_84,East
ORD000909,2024-08-21,03-09-2024,CUST03134,SELL0206,North,Groceries,Upi,12609.27,40.56,7494.95,4,Delivered,No,13,4.6,65.4,Xpressbees,Incorrect Address,Yes,Customer_211,customer211@email.com,Premium,Seller_407,West
ORD000910,2025-01-14,16-01-2025,CUST05416,SELL0414,South,Fashion,Upi,5630.02,36.37,3582.38,1,Delivered,No,2,1.2,26.5,Shopee Express,Logistics Issue,Yes,Customer_863,customer863@email.com,Occasional,Seller_118,East
ORD000911,2024-12-21,03-01-2025,CUST00932,SELL0255,North,Fashion,Upi,8668.66,2.34,8465.81,3,Shipped,No,13,3.6,12.1,Ecom Express,High Demand,No,Customer_864,customer864@email.com,Regular,Seller_391,West
ORD000912,2024-09-07,17-09-2024,CUST04534,SELL0168,Soth,Toys,Upi,5828.7,13.19,5059.89,4,Shipped,No,10,2,83.2,Bluedart,High Demand,Yes,Customer_865,customer865@email.com,Regular,Seller_417,South
ORD000913,2024-12-31,14-01-2025,CUST01944,SELL0446,West,Home,Upi,11015.48,11.27,9774.04,2,Delivered,No,14,3.6,81.4,Bluedart,Incorrect Address,No,Customer_866,customer866@email.com,Regular,Seller_395,South
ORD000914,2025-08-28,07-09-2025,CUST04922,SELL0086,West,Groceries,Credit Card,13869.52,34.9,9029.06,3,Delivered,No,10,2.8,77.6,Ecom Express,Logistics Issue,Yes,Customer_629,customer629@email.com,Premium,Seller_418,West
ORD000915,2025-05-20,27-05-2025,CUST02879,SELL0475,South,Home,Credit Card,8156.83,41.9,4739.12,2,Delivered,No,7,4.7,71.1,Other,Weather,No,Customer_867,customer867@email.com,Regular,Seller_411,South
ORD000916,2024-10-16,21-10-2024,CUST01191,SELL0185,North,Beauty,Upi,2918.59,30.06,2041.26,1,Delivered,Yes,5,4.5,80.9,Bluedart,,Yes,Customer_868,customer868@email.com,Occasional,Seller_245,East
ORD000917,2024-11-27,29-11-2024,CUST02251,SELL0456,East,Electronics,Debit Card,11086.81,49.72,5574.45,4,Delivered,No,2,1.4,47.3,Bluedart,,Yes,Customer_869,customer869@email.com,Occasional,Seller_268,South
ORD000918,2025-04-19,01-05-2025,CUST00642,SELL0022,North,Home,Wallet,3702.85,13.05,3219.63,2,Delivered,No,12,2,42.1,Xpressbees,High Demand,No,Customer_639,customer639@email.com,Premium,Seller_338,South
ORD000919,2024-10-08,11-10-2024,CUST04461,SELL0376,North,Sports,Wallet,15539.89,19.92,12444.34,1,Shipped,Yes,3,1.1,84.1,Shopee Express,High Demand,Yes,Customer_870,customer870@email.com,Premium,Seller_157,North
ORD000920,2024-09-08,12-09-2024,CUST05162,SELL0411,South,Toys,Cod,2371.41,3.74,2282.72,1,Delivered,No,4,3.3,46.3,Delhivery,Weather,No,Customer_694,customer694@email.com,Regular,Seller_419,East
ORD000921,2025-02-26,06-03-2025,CUST01417,SELL0310,East,Beauty,Credit Card,10041.59,22.91,7741.06,1,Delivered,No,8,3.3,27.7,Bluedart,High Demand,No,Customer_871,customer871@email.com,Regular,Seller_347,West
ORD000922,2025-05-25,04-06-2025,CUST04121,SELL0084,South,Electronics,Upi,4442.11,33.41,2958,4,Delivered,No,10,4.6,94.5,Xpressbees,High Demand,Yes,Customer_872,customer872@email.com,Premium,Seller_174,South
ORD000923,2025-03-31,13-04-2025,CUST05431,SELL0236,West,Beauty,Credit Card,17234.58,37.47,10776.78,2,Delivered,No,13,4.3,32.1,Shopee Express,Logistics Issue,Yes,Customer_873,customer873@email.com,Premium,Seller_334,East
ORD000924,2025-07-15,16-07-2025,CUST04202,SELL0232,West,Toys,Wallet,7062.33,26.34,5202.11,1,Delivered,No,1,2.1,40.4,Ecom Express,High Demand,No,Customer_874,customer874@email.com,Premium,Seller_377,North
ORD000925,2025-09-09,18-09-2025,CUST01542,SELL0439,West,Home,Cod,2531.1,9.18,2298.75,4,Cancelled,No,9,2.6,76.5,Ecom Express,,Yes,Customer_429,customer429@email.com,Premium,Seller_368,East
ORD000926,2025-04-21,30-04-2025,CUST04211,SELL0379,East,Fashion,Upi,2534.14,11.29,2248.04,2,Delivered,No,9,1.5,32.8,Xpressbees,Incorrect Address,Yes,Customer_875,customer875@email.com,Premium,Seller_309,North
ORD000927,2025-03-28,11-04-2025,CUST04681,SELL0225,East,Toys,Credit Card,16116.03,5.36,15252.21,4,Delivered,No,14,2,15.4,Shopee Express,High Demand,Yes,Customer_488,customer488@email.com,Regular,Seller_420,East
ORD000928,2025-01-05,15-01-2025,CUST00503,SELL0288,South,Electronics,Credit Card,17640.25,43.65,9940.28,2,Pending,No,10,1.6,88.8,Shopee Express,Incorrect Address,No,Customer_876,customer876@email.com,Regular,Seller_421,West
ORD000929,2024-09-24,02-10-2024,CUST03384,SELL0084,North,Fashion,Credit Card,19849.1,11.12,17641.88,2,Shipped,No,8,1.3,50.1,Delhivery,,No,Customer_877,customer877@email.com,Occasional,Seller_174,South
ORD000930,2025-05-23,03-06-2025,CUST04013,SELL0095,East,Toys,Upi,5334.63,41.36,3128.23,3,Delivered,No,11,3.2,88.1,Shopee Express,Weather,No,Customer_878,customer878@email.com,Regular,Seller_181,West
ORD000931,2025-06-01,12-06-2025,CUST02238,SELL0016,West,Groceries,Upi,9292.11,36.99,5854.96,2,Shipped,No,11,4,18.4,Delhivery,High Demand,No,Customer_672,customer672@email.com,Occasional,Seller_422,East
ORD000932,2024-12-23,31-12-2024,CUST03317,SELL0253,South,Toys,Upi,3783.18,1.44,3728.7,1,Shipped,Yes,8,4.1,67,Delhivery,Weather,No,Customer_879,customer879@email.com,Regular,Seller_194,North
ORD000933,2025-08-25,26-08-2025,CUST04554,SELL0433,South,Sports,Upi,18168.14,5.86,17103.49,3,Delivered,Yes,1,2.3,35.8,Bluedart,High Demand,Yes,Customer_880,customer880@email.com,Premium,Seller_238,South
ORD000934,2024-08-11,,CUST04616,SELL0215,North,Home,Wallet,4467.99,25.445,3062.81,1,Delivered,No,8,3,11,Other,,No,Customer_881,customer881@email.com,Occasional,Seller_299,South
ORD000935,2025-01-08,13-01-2025,CUST04253,SELL0057,East,Electronics,Upi,14194.02,20.23,11322.57,4,Cancelled,No,5,2.8,82.5,Xpressbees,High Demand,No,Customer_882,customer882@email.com,Occasional,Seller_423,West
ORD000936,2025-06-22,02-07-2025,CUST01299,SELL0197,South,Sports,Credit Card,16592.65,22.1,12925.67,3,Delivered,No,10,3.3,70.6,Ecom Express,High Demand,No,Customer_883,customer883@email.com,Regular,Seller_360,East
ORD000937,2025-01-13,14-01-2025,CUST00532,SELL0100,North,Sports,Credit Card,19297.07,10.95,17184.04,1,Delivered,No,1,2.2,44.1,Shopee Express,Weather,Yes,Customer_137,customer137@email.com,Premium,Seller_396,East
ORD000938,2025-05-01,02-05-2025,CUST03655,SELL0422,West,Fashion,Credit Card,5199.18,19.96,4161.42,1,Returned,No,1,2.7,68.1,Delhivery,High Demand,Yes,Customer_884,customer884@email.com,Premium,Seller_325,West
ORD000939,2024-09-02,07-09-2024,CUST03072,SELL0435,West,Groceries,Wallet,6542.96,8.76,5969.8,3,Delivered,No,5,2.3,16.5,Bluedart,High Demand,Yes,Customer_885,customer885@email.com,Premium,Seller_424,South
ORD000940,2024-12-10,11-12-2024,CUST04779,SELL0298,West,Sports,Upi,1843.48,25.61,1371.36,4,Delivered,No,1,3.3,91.6,Other,Weather,Yes,Customer_74,customer74@email.com,Occasional,Seller_425,West
ORD000941,2025-02-11,12-02-2025,CUST04823,SELL0442,West,Groceries,Upi,735.8,36.4,467.97,2,Delivered,Yes,1,1.5,17,Bluedart,,Yes,Customer_886,customer886@email.com,Occasional,Seller_394,South
ORD000942,2024-09-28,04-10-2024,CUST00883,SELL0207,North,Beauty,Debit Card,15160.63,20.62,12034.51,2,Pending,No,6,2.3,56.6,Xpressbees,Weather,Yes,Customer_887,customer887@email.com,Occasional,Seller_7,South
ORD000943,2024-11-10,19-11-2024,CUST04770,SELL0400,North,Toys,Cod,16121.99,46.21,8672.02,4,Shipped,No,9,4.6,20.9,Ecom Express,Logistics Issue,No,Customer_888,customer888@email.com,Premium,Seller_412,West
ORD000944,2025-08-08,19-08-2025,CUST05410,SELL0127,North,Toys,Cod,14355.03,48.23,7431.6,3,Delivered,No,11,1.5,6,Delhivery,High Demand,Yes,Customer_889,customer889@email.com,Premium,Seller_263,East
ORD000945,2024-09-23,27-09-2024,CUST00099,SELL0234,North,Sports,Credit Card,9755.62,8.46,8930.29,1,Delivered,No,4,2.5,27.9,Ecom Express,Incorrect Address,Yes,Customer_890,customer890@email.com,Occasional,Seller_426,West
ORD000946,2025-08-11,16-08-2025,CUST03032,SELL0459,South,Home,Cod,18218.2,23.13,14004.33,4,Pending,No,5,1.5,5.5,Xpressbees,Incorrect Address,Yes,Customer_891,customer891@email.com,Regular,Seller_427,West
ORD000947,2025-08-13,16-08-2025,CUST01264,SELL0079,West,Sports,Wallet,5597.75,45.38,3057.49,2,Delivered,No,3,2.6,5.8,Delhivery,Logistics Issue,No,Customer_635,customer635@email.com,Occasional,Seller_273,West
ORD000948,2024-11-06,16-11-2024,CUST04436,SELL0019,West,Beauty,Debit Card,10565.27,6.12,9918.68,1,Pending,No,10,3,24.2,Shopee Express,Logistics Issue,Yes,Customer_892,customer892@email.com,Regular,Seller_68,North
ORD000949,2024-12-16,23-12-2024,CUST01204,SELL0352,East,Toys,Debit Card,10720.74,47.64,5613.38,2,Delivered,No,7,2.7,31,Bluedart,Incorrect Address,No,Customer_361,customer361@email.com,Premium,Seller_125,North
ORD000950,2025-01-22,26-01-2025,CUST00918,SELL0287,North,Groceries,Cod,7056.63,15.28,5978.38,4,Delivered,No,4,2.4,18.8,Shopee Express,Weather,Yes,Customer_893,customer893@email.com,Occasional,Seller_132,North
ORD000951,2024-11-24,,CUST03946,SELL0403,East,Electronics,Wallet,9665.28,25.445,6014.7,2,Cancelled,No,4,3,71.9,Other,Logistics Issue,Yes,Customer_116,customer116@email.com,Premium,Seller_153,South
ORD000952,2024-08-24,06-09-2024,CUST04446,SELL0281,West,Beauty,Wallet,12727.23,22.59,9852.15,3,Delivered,No,13,1.7,41.8,Shopee Express,Weather,Yes,Customer_894,customer894@email.com,Premium,Seller_11,North
ORD000953,2025-08-27,04-09-2025,CUST02395,SELL0010,East,Electronics,Upi,5392.9,12.29,4730.11,1,Delivered,No,8,2.3,85.1,Xpressbees,Logistics Issue,No,Customer_895,customer895@email.com,Occasional,Seller_21,West
ORD000954,2024-11-15,16-11-2024,CUST05975,SELL0215,South,Electronics,Wallet,1361.48,6.39,1274.48,4,Delivered,No,1,1.1,7.6,Delhivery,High Demand,Yes,Customer_896,customer896@email.com,Regular,Seller_299,South
ORD000955,2024-10-10,11-10-2024,CUST05827,SELL0387,North,Sports,Upi,19407.97,49.13,9872.83,2,Delivered,No,1,1.4,68.1,Delhivery,High Demand,No,Customer_897,customer897@email.com,Occasional,Seller_289,East
ORD000956,2024-11-13,20-11-2024,CUST05179,SELL0497,West,Beauty,Wallet,4883.36,45.89,2642.39,4,Delivered,No,7,1.2,99.6,Shopee Express,,Yes,Customer_898,customer898@email.com,Occasional,Seller_28,West
ORD000957,2024-12-13,16-12-2024,CUST00480,SELL0445,East,Home,Wallet,5628.65,13.01,4896.36,4,Returned,No,3,4.3,26.4,Xpressbees,Logistics Issue,Yes,Customer_899,customer899@email.com,Occasional,Seller_241,East
ORD000958,2025-03-03,12-03-2025,CUST04133,SELL0474,West,Beauty,Cod,3215.02,28.02,2314.17,1,Delivered,No,9,1.7,91.7,Xpressbees,High Demand,Yes,Customer_900,customer900@email.com,Regular,Seller_9,East
ORD000959,2024-10-14,20-10-2024,CUST01273,SELL0444,South,Sports,Cod,17023.57,0.55,16929.94,3,Delivered,No,6,3.2,52.4,Shopee Express,Logistics Issue,No,Customer_901,customer901@email.com,Occasional,Seller_198,South
ORD000960,2025-01-08,09-01-2025,CUST04837,SELL0350,South,Toys,Credit Card,-50,26.32,668.69,2,Cancelled,No,1,4.7,66.3,Shopee Express,,Yes,Customer_902,customer902@email.com,Occasional,Seller_402,South
ORD000961,2025-05-17,19-05-2025,CUST00121,SELL0478,West,Toys,Credit Card,15840.83,15.46,13391.84,3,Pending,No,2,1.1,63.3,Delhivery,High Demand,No,Customer_903,customer903@email.com,Regular,Seller_288,South
ORD000962,2024-09-21,,CUST04307,SELL0378,South,Fashion,Credit Card,11263.15,25.445,6064.08,3,Delivered,No,5,3,69.6,Other,Incorrect Address,No,Customer_322,customer322@email.com,Regular,Seller_428,North
ORD000963,2024-10-13,23-10-2024,CUST04544,SELL0102,East,Sports,Debit Card,8215.3,5.33,7777.42,4,Delivered,No,10,2.5,11.6,Ecom Express,Incorrect Address,No,Customer_904,customer904@email.com,Occasional,Seller_246,North
ORD000964,2025-08-31,13-09-2025,CUST04054,SELL0290,North,Home,Credit Card,16386.27,42.06,9494.2,2,Delivered,No,13,1.9,79.2,Shopee Express,Logistics Issue,Yes,Customer_261,customer261@email.com,Regular,Seller_429,North
ORD000965,2024-08-17,29-08-2024,CUST03259,SELL0142,West,Fashion,Debit Card,9921.45,0.45,9876.8,2,Cancelled,No,12,4.9,70.9,Delhivery,,No,Customer_905,customer905@email.com,Occasional,Seller_306,West
ORD000966,2024-09-06,14-09-2024,CUST03230,SELL0075,West,Fashion,Credit Card,17574.26,43.07,10005.03,2,Delivered,No,8,4.4,9.4,Xpressbees,Logistics Issue,Yes,Customer_906,customer906@email.com,Occasional,Seller_430,West
ORD000967,2024-11-16,22-11-2024,CUST01205,SELL0385,West,Electronics,Cod,11617.33,14.47,9936.3,3,Delivered,No,6,4.2,79.3,Shopee Express,,No,Customer_907,customer907@email.com,Regular,Seller_231,West
ORD000968,2025-08-01,04-08-2025,CUST01795,SELL0385,North,Home,Upi,18999.1,35.03,12343.72,1,Delivered,Yes,3,4.6,89.2,Bluedart,,No,Customer_908,customer908@email.com,Premium,Seller_231,West
ORD000969,2025-05-25,30-05-2025,CUST04814,SELL0320,West,Home,Credit Card,5844.15,31.18,4021.94,4,Delivered,No,5,3.7,41.2,Bluedart,Incorrect Address,Yes,Customer_909,customer909@email.com,Regular,Seller_383,West
ORD000970,2024-09-26,29-09-2024,CUST05032,SELL0371,South,Electronics,Debit Card,16364.84,14.43,14003.39,3,Delivered,No,3,3.3,95.8,Bluedart,,Yes,Customer_910,customer910@email.com,Regular,Seller_201,South
ORD000971,2024-08-21,04-09-2024,CUST00113,SELL0295,West,Electronics,Credit Card,14168.04,26.38,10430.51,1,Delivered,No,14,2.7,54.4,Shopee Express,Logistics Issue,No,Customer_911,customer911@email.com,Regular,Seller_50,North
ORD000972,2025-02-14,21-02-2025,CUST01033,SELL0475,East,Toys,Cod,5556.29,4.61,5300.15,4,Pending,No,7,3.2,71.6,Delhivery,Logistics Issue,No,Customer_912,customer912@email.com,Regular,Seller_411,South
ORD000973,2024-11-07,13-11-2024,CUST03156,SELL0112,South,Sports,Cod,4838.25,22.1,3769,1,Returned,No,6,1.1,95.8,Bluedart,Incorrect Address,Yes,Customer_913,customer913@email.com,Occasional,Seller_380,West
ORD000974,2025-06-04,09-06-2025,CUST04948,SELL0310,West,Home,Cod,873.02,36.42,555.07,2,Delivered,No,5,2.4,54.7,Xpressbees,Weather,Yes,Customer_914,customer914@email.com,Regular,Seller_347,West
ORD000975,2025-06-08,18-06-2025,CUST03655,SELL0119,West,Sports,Wallet,1722.19,23.14,1323.68,3,Delivered,Yes,10,3,89.4,Xpressbees,High Demand,No,Customer_884,customer884@email.com,Premium,Seller_192,East
ORD000976,2025-06-05,11-06-2025,CUST02547,SELL0124,South,Beauty,Cod,1170.18,94.29721323,1153.8,2,Delivered,No,6,3.6,87.9,Xpressbees,Logistics Issue,No,Customer_915,customer915@email.com,Occasional,Seller_79,East
ORD000977,2025-08-17,26-08-2025,CUST00322,SELL0078,South,Beauty,Cod,5204.49,45.58,2832.28,1,Delivered,No,9,1,50.2,Delhivery,Logistics Issue,Yes,Customer_916,customer916@email.com,Regular,Seller_36,East
